Problem:    final2
Rows:       2943
Columns:    2531 (10 integer, 10 binary)
Non-zeros:  17284
Status:     INTEGER OPTIMAL
Objective:  z = 335282.9337 (MINimum)

   No.   Row name        Activity     Lower bound   Upper bound
------ ------------    ------------- ------------- -------------
                                  43                       1e+07 
  1128 Posible_Despacho_Mayorista[1,3,5,1]
                                   0                       1e+07 
  1129 Posible_Despacho_Mayorista[1,3,5,2]
                                   0                       1e+07 
  1130 Posible_Despacho_Mayorista[1,3,5,3]
                                  45                       1e+07 
  1131 Posible_Despacho_Mayorista[1,3,5,4]
                                  25                       1e+07 
  1132 Posible_Despacho_Mayorista[1,3,6,1]
                                   0                       1e+07 
  1133 Posible_Despacho_Mayorista[1,3,6,2]
                                   0                       1e+07 
  1134 Posible_Despacho_Mayorista[1,3,6,3]
                                  39                       1e+07 
  1135 Posible_Despacho_Mayorista[1,3,6,4]
                                  28                       1e+07 
  1136 Posible_Despacho_Mayorista[1,4,1,1]
                                   0                       1e+07 
  1137 Posible_Despacho_Mayorista[1,4,1,2]
                                   0                       1e+07 
  1138 Posible_Despacho_Mayorista[1,4,1,3]
                                   0                       1e+07 
  1139 Posible_Despacho_Mayorista[1,4,1,4]
                                   0                       1e+07 
  1140 Posible_Despacho_Mayorista[1,4,2,1]
                                   0                       1e+07 
  1141 Posible_Despacho_Mayorista[1,4,2,2]
                                   0                       1e+07 
  1142 Posible_Despacho_Mayorista[1,4,2,3]
                                   0                       1e+07 
  1143 Posible_Despacho_Mayorista[1,4,2,4]
                                   0                       1e+07 
  1144 Posible_Despacho_Mayorista[1,4,3,1]
                                   0                       1e+07 
  1145 Posible_Despacho_Mayorista[1,4,3,2]
                                   0                       1e+07 
  1146 Posible_Despacho_Mayorista[1,4,3,3]
                                   0                       1e+07 
  1147 Posible_Despacho_Mayorista[1,4,3,4]
                                   0                       1e+07 
  1148 Posible_Despacho_Mayorista[1,4,4,1]
                                   0                       1e+07 
  1149 Posible_Despacho_Mayorista[1,4,4,2]
                                   0                       1e+07 
  1150 Posible_Despacho_Mayorista[1,4,4,3]
                                   0                       1e+07 
  1151 Posible_Despacho_Mayorista[1,4,4,4]
                                   0                       1e+07 
  1152 Posible_Despacho_Mayorista[1,4,5,1]
                                   0                       1e+07 
  1153 Posible_Despacho_Mayorista[1,4,5,2]
                                   0                       1e+07 
  1154 Posible_Despacho_Mayorista[1,4,5,3]
                                   0                       1e+07 
  1155 Posible_Despacho_Mayorista[1,4,5,4]
                                   0                       1e+07 
  1156 Posible_Despacho_Mayorista[1,4,6,1]
                                   0                       1e+07 
  1157 Posible_Despacho_Mayorista[1,4,6,2]
                                   0                       1e+07 
  1158 Posible_Despacho_Mayorista[1,4,6,3]
                                   0                       1e+07 
  1159 Posible_Despacho_Mayorista[1,4,6,4]
                                   0                       1e+07 
  1160 Posible_Despacho_Mayorista[1,5,1,1]
                                   0                          -0 
  1161 Posible_Despacho_Mayorista[1,5,1,2]
                                   0                          -0 
  1162 Posible_Despacho_Mayorista[1,5,1,3]
                                   0                          -0 
  1163 Posible_Despacho_Mayorista[1,5,1,4]
                                   0                          -0 
  1164 Posible_Despacho_Mayorista[1,5,2,1]
                                   0                          -0 
  1165 Posible_Despacho_Mayorista[1,5,2,2]
                                   0                          -0 
  1166 Posible_Despacho_Mayorista[1,5,2,3]
                                   0                          -0 
  1167 Posible_Despacho_Mayorista[1,5,2,4]
                                   0                          -0 
  1168 Posible_Despacho_Mayorista[1,5,3,1]
                                   0                          -0 
  1169 Posible_Despacho_Mayorista[1,5,3,2]
                                   0                          -0 
  1170 Posible_Despacho_Mayorista[1,5,3,3]
                                   0                          -0 
  1171 Posible_Despacho_Mayorista[1,5,3,4]
                                   0                          -0 
  1172 Posible_Despacho_Mayorista[1,5,4,1]
                                   0                          -0 
  1173 Posible_Despacho_Mayorista[1,5,4,2]
                                   0                          -0 
  1174 Posible_Despacho_Mayorista[1,5,4,3]
                                   0                          -0 
  1175 Posible_Despacho_Mayorista[1,5,4,4]
                                   0                          -0 
  1176 Posible_Despacho_Mayorista[1,5,5,1]
                                   0                          -0 
  1177 Posible_Despacho_Mayorista[1,5,5,2]
                                   0                          -0 
  1178 Posible_Despacho_Mayorista[1,5,5,3]
                                   0                          -0 
  1179 Posible_Despacho_Mayorista[1,5,5,4]
                                   0                          -0 
  1180 Posible_Despacho_Mayorista[1,5,6,1]
                                   0                          -0 
  1181 Posible_Despacho_Mayorista[1,5,6,2]
                                   0                          -0 
  1182 Posible_Despacho_Mayorista[1,5,6,3]
                                   0                          -0 
  1183 Posible_Despacho_Mayorista[1,5,6,4]
                                   0                          -0 
  1184 Posible_Despacho_Mayorista[1,6,1,1]
                                   0                          -0 
  1185 Posible_Despacho_Mayorista[1,6,1,2]
                                   0                          -0 
  1186 Posible_Despacho_Mayorista[1,6,1,3]
                                   0                          -0 
  1187 Posible_Despacho_Mayorista[1,6,1,4]
                                   0                          -0 
  1188 Posible_Despacho_Mayorista[1,6,2,1]
                                   0                          -0 
  1189 Posible_Despacho_Mayorista[1,6,2,2]
                                   0                          -0 
  1190 Posible_Despacho_Mayorista[1,6,2,3]
                                   0                          -0 
  1191 Posible_Despacho_Mayorista[1,6,2,4]
                                   0                          -0 
  1192 Posible_Despacho_Mayorista[1,6,3,1]
                                   0                          -0 
  1193 Posible_Despacho_Mayorista[1,6,3,2]
                                   0                          -0 
  1194 Posible_Despacho_Mayorista[1,6,3,3]
                                   0                          -0 
  1195 Posible_Despacho_Mayorista[1,6,3,4]
                                   0                          -0 
  1196 Posible_Despacho_Mayorista[1,6,4,1]
                                   0                          -0 
  1197 Posible_Despacho_Mayorista[1,6,4,2]
                                   0                          -0 
  1198 Posible_Despacho_Mayorista[1,6,4,3]
                                   0                          -0 
  1199 Posible_Despacho_Mayorista[1,6,4,4]
                                   0                          -0 
  1200 Posible_Despacho_Mayorista[1,6,5,1]
                                   0                          -0 
  1201 Posible_Despacho_Mayorista[1,6,5,2]
                                   0                          -0 
  1202 Posible_Despacho_Mayorista[1,6,5,3]
                                   0                          -0 
  1203 Posible_Despacho_Mayorista[1,6,5,4]
                                   0                          -0 
  1204 Posible_Despacho_Mayorista[1,6,6,1]
                                   0                          -0 
  1205 Posible_Despacho_Mayorista[1,6,6,2]
                                   0                          -0 
  1206 Posible_Despacho_Mayorista[1,6,6,3]
                                   0                          -0 
  1207 Posible_Despacho_Mayorista[1,6,6,4]
                                   0                          -0 
  1208 Posible_Despacho_Mayorista[1,7,1,1]
                                   0                       1e+07 
  1209 Posible_Despacho_Mayorista[1,7,1,2]
                                  37                       1e+07 
  1210 Posible_Despacho_Mayorista[1,7,1,3]
                                  36                       1e+07 
  1211 Posible_Despacho_Mayorista[1,7,1,4]
                                  42                       1e+07 
  1212 Posible_Despacho_Mayorista[1,7,2,1]
                             17.8694                       1e+07 
  1213 Posible_Despacho_Mayorista[1,7,2,2]
                                  42                       1e+07 
  1214 Posible_Despacho_Mayorista[1,7,2,3]
                                  49                       1e+07 
  1215 Posible_Despacho_Mayorista[1,7,2,4]
                                  38                       1e+07 
  1216 Posible_Despacho_Mayorista[1,7,3,1]
                                   0                       1e+07 
  1217 Posible_Despacho_Mayorista[1,7,3,2]
                                  34                       1e+07 
  1218 Posible_Despacho_Mayorista[1,7,3,3]
                                  30                       1e+07 
  1219 Posible_Despacho_Mayorista[1,7,3,4]
                                  33                       1e+07 
  1220 Posible_Despacho_Mayorista[1,7,4,1]
                                   0                       1e+07 
  1221 Posible_Despacho_Mayorista[1,7,4,2]
                                   0                       1e+07 
  1222 Posible_Despacho_Mayorista[1,7,4,3]
                                  43                       1e+07 
  1223 Posible_Despacho_Mayorista[1,7,4,4]
                                  30                       1e+07 
  1224 Posible_Despacho_Mayorista[1,7,5,1]
                                   0                       1e+07 
  1225 Posible_Despacho_Mayorista[1,7,5,2]
                                   0                       1e+07 
  1226 Posible_Despacho_Mayorista[1,7,5,3]
                                  32                       1e+07 
  1227 Posible_Despacho_Mayorista[1,7,5,4]
                                  29                       1e+07 
  1228 Posible_Despacho_Mayorista[1,7,6,1]
                                   0                       1e+07 
  1229 Posible_Despacho_Mayorista[1,7,6,2]
                                   0                       1e+07 
  1230 Posible_Despacho_Mayorista[1,7,6,3]
                                  32                       1e+07 
  1231 Posible_Despacho_Mayorista[1,7,6,4]
                                  27                       1e+07 
  1232 Posible_Despacho_Mayorista[1,8,1,1]
                                   0                       1e+07 
  1233 Posible_Despacho_Mayorista[1,8,1,2]
                                   0                       1e+07 
  1234 Posible_Despacho_Mayorista[1,8,1,3]
                                   0                       1e+07 
  1235 Posible_Despacho_Mayorista[1,8,1,4]
                                   0                       1e+07 
  1236 Posible_Despacho_Mayorista[1,8,2,1]
                                   0                       1e+07 
  1237 Posible_Despacho_Mayorista[1,8,2,2]
                                   0                       1e+07 
  1238 Posible_Despacho_Mayorista[1,8,2,3]
                                   0                       1e+07 
  1239 Posible_Despacho_Mayorista[1,8,2,4]
                                   0                       1e+07 
  1240 Posible_Despacho_Mayorista[1,8,3,1]
                                   0                       1e+07 
  1241 Posible_Despacho_Mayorista[1,8,3,2]
                                   0                       1e+07 
  1242 Posible_Despacho_Mayorista[1,8,3,3]
                                   0                       1e+07 
  1243 Posible_Despacho_Mayorista[1,8,3,4]
                                   0                       1e+07 
  1244 Posible_Despacho_Mayorista[1,8,4,1]
                                   0                       1e+07 
  1245 Posible_Despacho_Mayorista[1,8,4,2]
                                   0                       1e+07 
  1246 Posible_Despacho_Mayorista[1,8,4,3]
                                   0                       1e+07 
  1247 Posible_Despacho_Mayorista[1,8,4,4]
                                   0                       1e+07 
  1248 Posible_Despacho_Mayorista[1,8,5,1]
                                   0                       1e+07 
  1249 Posible_Despacho_Mayorista[1,8,5,2]
                                   0                       1e+07 
  1250 Posible_Despacho_Mayorista[1,8,5,3]
                                   0                       1e+07 
  1251 Posible_Despacho_Mayorista[1,8,5,4]
                                   0                       1e+07 
  1252 Posible_Despacho_Mayorista[1,8,6,1]
                                   0                       1e+07 
  1253 Posible_Despacho_Mayorista[1,8,6,2]
                                   0                       1e+07 
  1254 Posible_Despacho_Mayorista[1,8,6,3]
                                   0                       1e+07 
  1255 Posible_Despacho_Mayorista[1,8,6,4]
                                   0                       1e+07 
  1256 Posible_Despacho_Mayorista[1,9,1,1]
                                   0                       1e+07 
  1257 Posible_Despacho_Mayorista[1,9,1,2]
                                  33                       1e+07 
  1258 Posible_Despacho_Mayorista[1,9,1,3]
                                  32                       1e+07 
  1259 Posible_Despacho_Mayorista[1,9,1,4]
                                  35                       1e+07 
  1260 Posible_Despacho_Mayorista[1,9,2,1]
                                  26                       1e+07 
  1261 Posible_Despacho_Mayorista[1,9,2,2]
                                  39                       1e+07 
  1262 Posible_Despacho_Mayorista[1,9,2,3]
                                  38                       1e+07 
  1263 Posible_Despacho_Mayorista[1,9,2,4]
                                  29                       1e+07 
  1264 Posible_Despacho_Mayorista[1,9,3,1]
                                   0                       1e+07 
  1265 Posible_Despacho_Mayorista[1,9,3,2]
                                   0                       1e+07 
  1266 Posible_Despacho_Mayorista[1,9,3,3]
                                  34                       1e+07 
  1267 Posible_Despacho_Mayorista[1,9,3,4]
                                  35                       1e+07 
  1268 Posible_Despacho_Mayorista[1,9,4,1]
                                   0                       1e+07 
  1269 Posible_Despacho_Mayorista[1,9,4,2]
                                  33                       1e+07 
  1270 Posible_Despacho_Mayorista[1,9,4,3]
                                  32                       1e+07 
  1271 Posible_Despacho_Mayorista[1,9,4,4]
                                  36                       1e+07 
  1272 Posible_Despacho_Mayorista[1,9,5,1]
                                   0                       1e+07 
  1273 Posible_Despacho_Mayorista[1,9,5,2]
                                   0                       1e+07 
  1274 Posible_Despacho_Mayorista[1,9,5,3]
                                  24                       1e+07 
  1275 Posible_Despacho_Mayorista[1,9,5,4]
                                  32                       1e+07 
  1276 Posible_Despacho_Mayorista[1,9,6,1]
                                   0                       1e+07 
  1277 Posible_Despacho_Mayorista[1,9,6,2]
                                   0                       1e+07 
  1278 Posible_Despacho_Mayorista[1,9,6,3]
                                  35                       1e+07 
  1279 Posible_Despacho_Mayorista[1,9,6,4]
                                  40                       1e+07 
  1280 Posible_Despacho_Mayorista[1,10,1,1]
                                   0                       1e+07 
  1281 Posible_Despacho_Mayorista[1,10,1,2]
                                   0                       1e+07 
  1282 Posible_Despacho_Mayorista[1,10,1,3]
                                   0                       1e+07 
  1283 Posible_Despacho_Mayorista[1,10,1,4]
                                   0                       1e+07 
  1284 Posible_Despacho_Mayorista[1,10,2,1]
                                   0                       1e+07 
  1285 Posible_Despacho_Mayorista[1,10,2,2]
                                   0                       1e+07 
  1286 Posible_Despacho_Mayorista[1,10,2,3]
                                   0                       1e+07 
  1287 Posible_Despacho_Mayorista[1,10,2,4]
                                   0                       1e+07 
  1288 Posible_Despacho_Mayorista[1,10,3,1]
                                   0                       1e+07 
  1289 Posible_Despacho_Mayorista[1,10,3,2]
                                   0                       1e+07 
  1290 Posible_Despacho_Mayorista[1,10,3,3]
                                   0                       1e+07 
  1291 Posible_Despacho_Mayorista[1,10,3,4]
                                   0                       1e+07 
  1292 Posible_Despacho_Mayorista[1,10,4,1]
                                   0                       1e+07 
  1293 Posible_Despacho_Mayorista[1,10,4,2]
                                   0                       1e+07 
  1294 Posible_Despacho_Mayorista[1,10,4,3]
                                   0                       1e+07 
  1295 Posible_Despacho_Mayorista[1,10,4,4]
                                   0                       1e+07 
  1296 Posible_Despacho_Mayorista[1,10,5,1]
                                   0                       1e+07 
  1297 Posible_Despacho_Mayorista[1,10,5,2]
                                   0                       1e+07 
  1298 Posible_Despacho_Mayorista[1,10,5,3]
                                   0                       1e+07 
  1299 Posible_Despacho_Mayorista[1,10,5,4]
                                   0                       1e+07 
  1300 Posible_Despacho_Mayorista[1,10,6,1]
                                   0                       1e+07 
  1301 Posible_Despacho_Mayorista[1,10,6,2]
                                   0                       1e+07 
  1302 Posible_Despacho_Mayorista[1,10,6,3]
                                   0                       1e+07 
  1303 Posible_Despacho_Mayorista[1,10,6,4]
                                   0                       1e+07 
  1304 Posible_Despacho_Mayorista[2,1,1,1]
                                   0                       1e+07 
  1305 Posible_Despacho_Mayorista[2,1,1,2]
                                   0                       1e+07 
  1306 Posible_Despacho_Mayorista[2,1,1,3]
                                   0                       1e+07 
  1307 Posible_Despacho_Mayorista[2,1,1,4]
                                   0                       1e+07 
  1308 Posible_Despacho_Mayorista[2,1,2,1]
                                   0                       1e+07 
  1309 Posible_Despacho_Mayorista[2,1,2,2]
                                   0                       1e+07 
  1310 Posible_Despacho_Mayorista[2,1,2,3]
                                   0                       1e+07 
  1311 Posible_Despacho_Mayorista[2,1,2,4]
                                   0                       1e+07 
  1312 Posible_Despacho_Mayorista[2,1,3,1]
                                   0                       1e+07 
  1313 Posible_Despacho_Mayorista[2,1,3,2]
                                   0                       1e+07 
  1314 Posible_Despacho_Mayorista[2,1,3,3]
                                   0                       1e+07 
  1315 Posible_Despacho_Mayorista[2,1,3,4]
                                   0                       1e+07 
  1316 Posible_Despacho_Mayorista[2,1,4,1]
                                   0                       1e+07 
  1317 Posible_Despacho_Mayorista[2,1,4,2]
                                   0                       1e+07 
  1318 Posible_Despacho_Mayorista[2,1,4,3]
                                   0                       1e+07 
  1319 Posible_Despacho_Mayorista[2,1,4,4]
                                   0                       1e+07 
  1320 Posible_Despacho_Mayorista[2,1,5,1]
                                   0                       1e+07 
  1321 Posible_Despacho_Mayorista[2,1,5,2]
                                   0                       1e+07 
  1322 Posible_Despacho_Mayorista[2,1,5,3]
                                   0                       1e+07 
  1323 Posible_Despacho_Mayorista[2,1,5,4]
                                   0                       1e+07 
  1324 Posible_Despacho_Mayorista[2,1,6,1]
                                   0                       1e+07 
  1325 Posible_Despacho_Mayorista[2,1,6,2]
                                   0                       1e+07 
  1326 Posible_Despacho_Mayorista[2,1,6,3]
                                   0                       1e+07 
  1327 Posible_Despacho_Mayorista[2,1,6,4]
                                   0                       1e+07 
  1328 Posible_Despacho_Mayorista[2,2,1,1]
                                   0                       1e+07 
  1329 Posible_Despacho_Mayorista[2,2,1,2]
                                   0                       1e+07 
  1330 Posible_Despacho_Mayorista[2,2,1,3]
                                   0                       1e+07 
  1331 Posible_Despacho_Mayorista[2,2,1,4]
                                   0                       1e+07 
  1332 Posible_Despacho_Mayorista[2,2,2,1]
                                   0                       1e+07 
  1333 Posible_Despacho_Mayorista[2,2,2,2]
                                   0                       1e+07 
  1334 Posible_Despacho_Mayorista[2,2,2,3]
                                   0                       1e+07 
  1335 Posible_Despacho_Mayorista[2,2,2,4]
                                   0                       1e+07 
  1336 Posible_Despacho_Mayorista[2,2,3,1]
                                   0                       1e+07 
  1337 Posible_Despacho_Mayorista[2,2,3,2]
                                   0                       1e+07 
  1338 Posible_Despacho_Mayorista[2,2,3,3]
                                   0                       1e+07 
  1339 Posible_Despacho_Mayorista[2,2,3,4]
                                   0                       1e+07 
  1340 Posible_Despacho_Mayorista[2,2,4,1]
                                   0                       1e+07 
  1341 Posible_Despacho_Mayorista[2,2,4,2]
                                   0                       1e+07 
  1342 Posible_Despacho_Mayorista[2,2,4,3]
                                   0                       1e+07 
  1343 Posible_Despacho_Mayorista[2,2,4,4]
                                   0                       1e+07 
  1344 Posible_Despacho_Mayorista[2,2,5,1]
                                   0                       1e+07 
  1345 Posible_Despacho_Mayorista[2,2,5,2]
                                   0                       1e+07 
  1346 Posible_Despacho_Mayorista[2,2,5,3]
                                   0                       1e+07 
  1347 Posible_Despacho_Mayorista[2,2,5,4]
                                   0                       1e+07 
  1348 Posible_Despacho_Mayorista[2,2,6,1]
                                   0                       1e+07 
  1349 Posible_Despacho_Mayorista[2,2,6,2]
                                   0                       1e+07 
  1350 Posible_Despacho_Mayorista[2,2,6,3]
                                   0                       1e+07 
  1351 Posible_Despacho_Mayorista[2,2,6,4]
                                   0                       1e+07 
  1352 Posible_Despacho_Mayorista[2,3,1,1]
                                   0                       1e+07 
  1353 Posible_Despacho_Mayorista[2,3,1,2]
                                   0                       1e+07 
  1354 Posible_Despacho_Mayorista[2,3,1,3]
                                   0                       1e+07 
  1355 Posible_Despacho_Mayorista[2,3,1,4]
                                   0                       1e+07 
  1356 Posible_Despacho_Mayorista[2,3,2,1]
                                   0                       1e+07 
  1357 Posible_Despacho_Mayorista[2,3,2,2]
                                   0                       1e+07 
  1358 Posible_Despacho_Mayorista[2,3,2,3]
                                   0                       1e+07 
  1359 Posible_Despacho_Mayorista[2,3,2,4]
                                   0                       1e+07 
  1360 Posible_Despacho_Mayorista[2,3,3,1]
                                   0                       1e+07 
  1361 Posible_Despacho_Mayorista[2,3,3,2]
                                   0                       1e+07 
  1362 Posible_Despacho_Mayorista[2,3,3,3]
                                   0                       1e+07 
  1363 Posible_Despacho_Mayorista[2,3,3,4]
                                   0                       1e+07 
  1364 Posible_Despacho_Mayorista[2,3,4,1]
                                   0                       1e+07 
  1365 Posible_Despacho_Mayorista[2,3,4,2]
                                   0                       1e+07 
  1366 Posible_Despacho_Mayorista[2,3,4,3]
                                   0                       1e+07 
  1367 Posible_Despacho_Mayorista[2,3,4,4]
                                   0                       1e+07 
  1368 Posible_Despacho_Mayorista[2,3,5,1]
                                   0                       1e+07 
  1369 Posible_Despacho_Mayorista[2,3,5,2]
                                   0                       1e+07 
  1370 Posible_Despacho_Mayorista[2,3,5,3]
                                   0                       1e+07 
  1371 Posible_Despacho_Mayorista[2,3,5,4]
                                   0                       1e+07 
  1372 Posible_Despacho_Mayorista[2,3,6,1]
                                   0                       1e+07 
  1373 Posible_Despacho_Mayorista[2,3,6,2]
                                   0                       1e+07 
  1374 Posible_Despacho_Mayorista[2,3,6,3]
                                   0                       1e+07 
  1375 Posible_Despacho_Mayorista[2,3,6,4]
                                   0                       1e+07 
  1376 Posible_Despacho_Mayorista[2,4,1,1]
                                   0                          -0 
  1377 Posible_Despacho_Mayorista[2,4,1,2]
                                   0                          -0 
  1378 Posible_Despacho_Mayorista[2,4,1,3]
                                   0                          -0 
  1379 Posible_Despacho_Mayorista[2,4,1,4]
                                   0                          -0 
  1380 Posible_Despacho_Mayorista[2,4,2,1]
                                   0                          -0 
  1381 Posible_Despacho_Mayorista[2,4,2,2]
                                   0                          -0 
  1382 Posible_Despacho_Mayorista[2,4,2,3]
                                   0                          -0 
  1383 Posible_Despacho_Mayorista[2,4,2,4]
                                   0                          -0 
  1384 Posible_Despacho_Mayorista[2,4,3,1]
                                   0                          -0 
  1385 Posible_Despacho_Mayorista[2,4,3,2]
                                   0                          -0 
  1386 Posible_Despacho_Mayorista[2,4,3,3]
                                   0                          -0 
  1387 Posible_Despacho_Mayorista[2,4,3,4]
                                   0                          -0 
  1388 Posible_Despacho_Mayorista[2,4,4,1]
                                   0                          -0 
  1389 Posible_Despacho_Mayorista[2,4,4,2]
                                   0                          -0 
  1390 Posible_Despacho_Mayorista[2,4,4,3]
                                   0                          -0 
  1391 Posible_Despacho_Mayorista[2,4,4,4]
                                   0                          -0 
  1392 Posible_Despacho_Mayorista[2,4,5,1]
                                   0                          -0 
  1393 Posible_Despacho_Mayorista[2,4,5,2]
                                   0                          -0 
  1394 Posible_Despacho_Mayorista[2,4,5,3]
                                   0                          -0 
  1395 Posible_Despacho_Mayorista[2,4,5,4]
                                   0                          -0 
  1396 Posible_Despacho_Mayorista[2,4,6,1]
                                   0                          -0 
  1397 Posible_Despacho_Mayorista[2,4,6,2]
                                   0                          -0 
  1398 Posible_Despacho_Mayorista[2,4,6,3]
                                   0                          -0 
  1399 Posible_Despacho_Mayorista[2,4,6,4]
                                   0                          -0 
  1400 Posible_Despacho_Mayorista[2,5,1,1]
                                   0                       1e+07 
  1401 Posible_Despacho_Mayorista[2,5,1,2]
                                   0                       1e+07 
  1402 Posible_Despacho_Mayorista[2,5,1,3]
                                   0                       1e+07 
  1403 Posible_Despacho_Mayorista[2,5,1,4]
                                   0                       1e+07 
  1404 Posible_Despacho_Mayorista[2,5,2,1]
                                   0                       1e+07 
  1405 Posible_Despacho_Mayorista[2,5,2,2]
                                   0                       1e+07 
  1406 Posible_Despacho_Mayorista[2,5,2,3]
                                   0                       1e+07 
  1407 Posible_Despacho_Mayorista[2,5,2,4]
                                   0                       1e+07 
  1408 Posible_Despacho_Mayorista[2,5,3,1]
                                   0                       1e+07 
  1409 Posible_Despacho_Mayorista[2,5,3,2]
                                   0                       1e+07 
  1410 Posible_Despacho_Mayorista[2,5,3,3]
                                   0                       1e+07 
  1411 Posible_Despacho_Mayorista[2,5,3,4]
                                   0                       1e+07 
  1412 Posible_Despacho_Mayorista[2,5,4,1]
                                   0                       1e+07 
  1413 Posible_Despacho_Mayorista[2,5,4,2]
                                   0                       1e+07 
  1414 Posible_Despacho_Mayorista[2,5,4,3]
                                   0                       1e+07 
  1415 Posible_Despacho_Mayorista[2,5,4,4]
                                   0                       1e+07 
  1416 Posible_Despacho_Mayorista[2,5,5,1]
                                   0                       1e+07 
  1417 Posible_Despacho_Mayorista[2,5,5,2]
                                   0                       1e+07 
  1418 Posible_Despacho_Mayorista[2,5,5,3]
                                   0                       1e+07 
  1419 Posible_Despacho_Mayorista[2,5,5,4]
                                   0                       1e+07 
  1420 Posible_Despacho_Mayorista[2,5,6,1]
                                   0                       1e+07 
  1421 Posible_Despacho_Mayorista[2,5,6,2]
                                   0                       1e+07 
  1422 Posible_Despacho_Mayorista[2,5,6,3]
                                   0                       1e+07 
  1423 Posible_Despacho_Mayorista[2,5,6,4]
                                   0                       1e+07 
  1424 Posible_Despacho_Mayorista[2,6,1,1]
                                   0                       1e+07 
  1425 Posible_Despacho_Mayorista[2,6,1,2]
                                   0                       1e+07 
  1426 Posible_Despacho_Mayorista[2,6,1,3]
                                   0                       1e+07 
  1427 Posible_Despacho_Mayorista[2,6,1,4]
                                   0                       1e+07 
  1428 Posible_Despacho_Mayorista[2,6,2,1]
                                   0                       1e+07 
  1429 Posible_Despacho_Mayorista[2,6,2,2]
                                   0                       1e+07 
  1430 Posible_Despacho_Mayorista[2,6,2,3]
                                   0                       1e+07 
  1431 Posible_Despacho_Mayorista[2,6,2,4]
                                   0                       1e+07 
  1432 Posible_Despacho_Mayorista[2,6,3,1]
                                   0                       1e+07 
  1433 Posible_Despacho_Mayorista[2,6,3,2]
                                   0                       1e+07 
  1434 Posible_Despacho_Mayorista[2,6,3,3]
                                   0                       1e+07 
  1435 Posible_Despacho_Mayorista[2,6,3,4]
                                   0                       1e+07 
  1436 Posible_Despacho_Mayorista[2,6,4,1]
                                   0                       1e+07 
  1437 Posible_Despacho_Mayorista[2,6,4,2]
                                   0                       1e+07 
  1438 Posible_Despacho_Mayorista[2,6,4,3]
                                   0                       1e+07 
  1439 Posible_Despacho_Mayorista[2,6,4,4]
                                   0                       1e+07 
  1440 Posible_Despacho_Mayorista[2,6,5,1]
                                   0                       1e+07 
  1441 Posible_Despacho_Mayorista[2,6,5,2]
                                   0                       1e+07 
  1442 Posible_Despacho_Mayorista[2,6,5,3]
                                   0                       1e+07 
  1443 Posible_Despacho_Mayorista[2,6,5,4]
                                   0                       1e+07 
  1444 Posible_Despacho_Mayorista[2,6,6,1]
                                   0                       1e+07 
  1445 Posible_Despacho_Mayorista[2,6,6,2]
                                   0                       1e+07 
  1446 Posible_Despacho_Mayorista[2,6,6,3]
                                   0                       1e+07 
  1447 Posible_Despacho_Mayorista[2,6,6,4]
                                   0                       1e+07 
  1448 Posible_Despacho_Mayorista[2,7,1,1]
                                   0                       1e+07 
  1449 Posible_Despacho_Mayorista[2,7,1,2]
                                   0                       1e+07 
  1450 Posible_Despacho_Mayorista[2,7,1,3]
                                   0                       1e+07 
  1451 Posible_Despacho_Mayorista[2,7,1,4]
                                   0                       1e+07 
  1452 Posible_Despacho_Mayorista[2,7,2,1]
                                   0                       1e+07 
  1453 Posible_Despacho_Mayorista[2,7,2,2]
                                   0                       1e+07 
  1454 Posible_Despacho_Mayorista[2,7,2,3]
                                   0                       1e+07 
  1455 Posible_Despacho_Mayorista[2,7,2,4]
                                   0                       1e+07 
  1456 Posible_Despacho_Mayorista[2,7,3,1]
                                   0                       1e+07 
  1457 Posible_Despacho_Mayorista[2,7,3,2]
                                   0                       1e+07 
  1458 Posible_Despacho_Mayorista[2,7,3,3]
                                   0                       1e+07 
  1459 Posible_Despacho_Mayorista[2,7,3,4]
                                   0                       1e+07 
  1460 Posible_Despacho_Mayorista[2,7,4,1]
                                   0                       1e+07 
  1461 Posible_Despacho_Mayorista[2,7,4,2]
                                   0                       1e+07 
  1462 Posible_Despacho_Mayorista[2,7,4,3]
                                   0                       1e+07 
  1463 Posible_Despacho_Mayorista[2,7,4,4]
                                   0                       1e+07 
  1464 Posible_Despacho_Mayorista[2,7,5,1]
                                   0                       1e+07 
  1465 Posible_Despacho_Mayorista[2,7,5,2]
                                   0                       1e+07 
  1466 Posible_Despacho_Mayorista[2,7,5,3]
                                   0                       1e+07 
  1467 Posible_Despacho_Mayorista[2,7,5,4]
                                   0                       1e+07 
  1468 Posible_Despacho_Mayorista[2,7,6,1]
                                   0                       1e+07 
  1469 Posible_Despacho_Mayorista[2,7,6,2]
                                   0                       1e+07 
  1470 Posible_Despacho_Mayorista[2,7,6,3]
                                   0                       1e+07 
  1471 Posible_Despacho_Mayorista[2,7,6,4]
                                   0                       1e+07 
  1472 Posible_Despacho_Mayorista[2,8,1,1]
                                   0                       1e+07 
  1473 Posible_Despacho_Mayorista[2,8,1,2]
                                   0                       1e+07 
  1474 Posible_Despacho_Mayorista[2,8,1,3]
                                   0                       1e+07 
  1475 Posible_Despacho_Mayorista[2,8,1,4]
                                   0                       1e+07 
  1476 Posible_Despacho_Mayorista[2,8,2,1]
                                   0                       1e+07 
  1477 Posible_Despacho_Mayorista[2,8,2,2]
                                   0                       1e+07 
